1284, -16474368 
1285, -17388544 
1286, -17421568 
1287, -17856256 
1288, -18086400 
1289, -18828800 
1290, -18702336 
1291, -19042816 
1292, -19846912 
1293, -19666432 
1294, -20548864 
1295, -20021760 
1296, -20972800 
1297, -20858624 
1298, -21639424 
1299, -21227520 
1300, -21892608 
1301, -21536000 
1302, -22181120 
1303, -21906944 
1304, -21775616 
1305, -22307840 
1306, -21887744 
1307, -22922752 
1308, -21638912 
1309, -22935552 
1310, -21627648 
1311, -22594048 
1312, -21886720 
1313, -22058240 
1314, -21745920 
1315, -21264640 
1316, -21533696 
1317, -20660480 
1318, -21222144 
1319, -19859968 
1320, -20350720 
1321, -19299840 
1322, -19813376 
1323, -18775040 
1324, -18754304 
1325, -18751488 
1326, -18155264 
1327, -18805760 
1328, -17957888 
1329, -18535936 
1330, -17627648 
1331, -17562624 
1332, -16777472 
1333, -16799488 
1334, -16378624 
1335, -16379648 
1336, -16195328 
1337, -15853056 
1338, -16005376 
1339, -15827456 
1340, -16206080 
1341, -15549952 
1342, -15921408 
1343, -15306240 
1344, -15599616 
1345, -15350272 
1346, -15097088 
1347, -14908160 
1348, -14898176 
1349, -15046144 
1350, -14765824 
1351, -15102464 
1352, -14791936 
1353, -14244864 
1354, -14311936 
1355, -14043136 
1356, -14204160 
1357, -13799168 
1358, -13663232 
1359, -13794816 
1360, -13529600 
1361, -13922304 
1362, -13859584 
1363, -14455040 
1364, -14427904 
1365, -14497280 
1366, -14819584 
1367, -15101696 
1368, -14972672 
1369, -15193600 
1370, -15580928 
1371, -15824640 
1372, -16768256 
1373, -16715776 
1374, -17328640 
1375, -17199872 
1376, -18067456 
1377, -17849088 
1378, -18585856 
1379, -18728960 
1380, -18533888 
1381, -19418880 
1382, -18973696 
1383, -20132352 
1384, -19765248 
1385, -20297472 
1386, -20331264 
1387, -20636416 
1388, -21372928 
1389, -21605120 
1390, -22295296 
1391, -22371328 
1392, -22931456 
1393, -22828032 
1394, -23703552 
1395, -23445760 
1396, -23971584 
1397, -23586560 
1398, -23776000 
1399, -23835648 
1400, -24504832 
1401, -24779008 
1402, -25099776 
1403, -25807104 
1404, -25792000 
1405, -26726656 
1406, -26451712 
1407, -27401728 
1408, -27195904 
1409, -27552256 
1410, -28021760 
1411, -27971840 
1412, -28570368 
1413, -28363520 
1414, -28943872 
1415, -28450048 
1416, -29162240 
1417, -28836096 
1418, -29177856 
1419, -29048576 
1420, -28815872 
1421, -28792064 
1422, -28305408 
1423, -28380416 
1424, -27453184 
1425, -27418112 
1426, -26707200 
1427, -26272000 
